ID_Auto,IMEI,MeterId,Socongto,Outstation,STARTTIME,ENDTIME,IMPORTKW,EXPORTKW,TOTALKVA
89331961,3531960426570140,163,20007766,001,2023-05-25 05:00:00.000,2023-05-25 05:30:00.000,0.204480,0.000000,0.000000
89338671,3531960426570140,163,20007766,001,2023-05-25 05:30:00.000,2023-05-25 06:00:00.000,0.211120,0.000000,0.000000
89342412,3531960426570140,163,20007766,001,2023-05-25 06:00:00.000,2023-05-25 06:30:00.000,0.260400,0.000000,0.000000
89348070,3531960426570140,163,20007766,001,2023-05-25 06:30:00.000,2023-05-25 07:00:00.000,0.277120,0.000000,0.000000
89353494,3531960426570140,163,20007766,001,2023-05-25 07:00:00.000,2023-05-25 07:30:00.000,0.283520,0.000000,0.000000
89358858,3531960426570140,163,20007766,001,2023-05-25 07:30:00.000,2023-05-25 08:00:00.000,0.308640,0.000000,0.000000
89364676,3531960426570140,163,20007766,001,2023-05-25 08:00:00.000,2023-05-25 08:30:00.000,0.333520,0.000000,0.000000
89370500,3531960426570140,163,20007766,001,2023-05-25 08:30:00.000,2023-05-25 09:00:00.000,0.330000,0.000000,0.000000
89372259,3531960426570140,163,20007766,001,2023-05-25 09:00:00.000,2023-05-25 09:30:00.000,0.332320,0.000000,0.000000
89381993,3531960426570140,163,20007766,001,2023-05-25 09:30:00.000,2023-05-25 10:00:00.000,0.340720,0.000000,0.000000
89385847,3531960426570140,163,20007766,001,2023-05-25 10:00:00.000,2023-05-25 10:30:00.000,0.369600,0.000000,0.000000
89390607,3531960426570140,163,20007766,001,2023-05-25 10:30:00.000,2023-05-25 11:00:00.000,0.372800,0.000000,0.000000
89397711,3531960426570140,163,20007766,001,2023-05-25 11:00:00.000,2023-05-25 11:30:00.000,0.360400,0.000000,0.000000
89403388,3531960426570140,163,20007766,001,2023-05-25 11:30:00.000,2023-05-25 12:00:00.000,0.366400,0.000000,0.000000
89408805,3531960426570140,163,20007766,001,2023-05-25 12:00:00.000,2023-05-25 12:30:00.000,0.367280,0.000000,0.000000
89413941,3531960426570140,163,20007766,001,2023-05-25 12:30:00.000,2023-05-25 13:00:00.000,0.370240,0.000000,0.000000
96581486,3531960426570140,163,20007766,001,2023-05-25 13:00:00.000,2023-05-25 13:30:00.000,0.386800,0.000000,0.000000
96581490,3531960426570140,163,20007766,001,2023-05-25 13:30:00.000,2023-05-25 14:00:00.000,0.354560,0.000000,0.000000
96581494,3531960426570140,163,20007766,001,2023-05-25 14:00:00.000,2023-05-25 14:30:00.000,0.347600,0.000000,0.000000
96581498,3531960426570140,163,20007766,001,2023-05-25 14:30:00.000,2023-05-25 15:00:00.000,0.343200,0.000000,0.000000
96581504,3531960426570140,163,20007766,001,2023-05-25 15:00:00.000,2023-05-25 15:30:00.000,0.330160,0.000000,0.000000
96581510,3531960426570140,163,20007766,001,2023-05-25 15:30:00.000,2023-05-25 16:00:00.000,0.336000,0.000000,0.000000
96581515,3531960426570140,163,20007766,001,2023-05-25 16:00:00.000,2023-05-25 16:30:00.000,0.321920,0.000000,0.000000
96581519,3531960426570140,163,20007766,001,2023-05-25 16:30:00.000,2023-05-25 17:00:00.000,0.319680,0.000000,0.000000
96581523,3531960426570140,163,20007766,001,2023-05-25 17:00:00.000,2023-05-25 17:30:00.000,0.320000,0.000000,0.000000
96581526,3531960426570140,163,20007766,001,2023-05-25 17:30:00.000,2023-05-25 18:00:00.000,0.312080,0.000000,0.000000
96581527,3531960426570140,163,20007766,001,2023-05-25 18:00:00.000,2023-05-25 18:30:00.000,0.311920,0.000000,0.000000
96581529,3531960426570140,163,20007766,001,2023-05-25 18:30:00.000,2023-05-25 19:00:00.000,0.305600,0.000000,0.000000
96581535,3531960426570140,163,20007766,001,2023-05-25 19:00:00.000,2023-05-25 19:30:00.000,0.303520,0.000000,0.000000
96634188,3531960426570140,163,20007766,001,2023-05-25 19:30:00.000,2023-05-25 20:00:00.000,0.284480,0.000000,0.000000
96634189,3531960426570140,163,20007766,001,2023-05-25 20:00:00.000,2023-05-25 20:30:00.000,0.278480,0.000000,0.000000
96634191,3531960426570140,163,20007766,001,2023-05-25 20:30:00.000,2023-05-25 21:00:00.000,0.266880,0.000000,0.000000
96634193,3531960426570140,163,20007766,001,2023-05-25 21:00:00.000,2023-05-25 21:30:00.000,0.264080,0.000000,0.000000
96634194,3531960426570140,163,20007766,001,2023-05-25 21:30:00.000,2023-05-25 22:00:00.000,0.226560,0.000000,0.000000
96634195,3531960426570140,163,20007766,001,2023-05-25 22:00:00.000,2023-05-25 22:30:00.000,0.205760,0.000000,0.000000
96634198,3531960426570140,163,20007766,001,2023-05-25 22:30:00.000,2023-05-25 23:00:00.000,0.190080,0.000000,0.000000
96634200,3531960426570140,163,20007766,001,2023-05-25 23:00:00.000,2023-05-25 23:30:00.000,0.187440,0.000000,0.000000
96660503,3531960426570140,163,20007766,001,2023-05-25 23:30:00.000,2023-05-26 00:00:00.000,0.180640,0.000000,0.000000
96660509,3531960426570140,163,20007766,001,2023-05-26 00:00:00.000,2023-05-26 00:30:00.000,0.165120,0.000000,0.000000
96660514,3531960426570140,163,20007766,001,2023-05-26 00:30:00.000,2023-05-26 01:00:00.000,0.157680,0.000000,0.000000
96660518,3531960426570140,163,20007766,001,2023-05-26 01:00:00.000,2023-05-26 01:30:00.000,0.148560,0.000000,0.000000
96676433,3531960426570140,163,20007766,001,2023-05-26 01:30:00.000,2023-05-26 02:00:00.000,0.144240,0.000000,0.000000
96676442,3531960426570140,163,20007766,001,2023-05-26 02:00:00.000,2023-05-26 02:30:00.000,0.143440,0.000000,0.000000
96676446,3531960426570140,163,20007766,001,2023-05-26 02:30:00.000,2023-05-26 03:00:00.000,0.139440,0.000000,0.000000
96680888,3531960426570140,163,20007766,001,2023-05-26 03:00:00.000,2023-05-26 03:30:00.000,0.137440,0.000000,0.000000
96684596,3531960426570140,163,20007766,001,2023-05-26 03:30:00.000,2023-05-26 04:00:00.000,0.132480,0.000000,0.000000
96689976,3531960426570140,163,20007766,001,2023-05-26 04:00:00.000,2023-05-26 04:30:00.000,0.150560,0.000000,0.000000
96695468,3531960426570140,163,20007766,001,2023-05-26 04:30:00.000,2023-05-26 05:00:00.000,0.154240,0.000000,0.000000
96700376,3531960426570140,163,20007766,001,2023-05-26 05:00:00.000,2023-05-26 05:30:00.000,0.190160,0.000000,0.000000
96706826,3531960426570140,163,20007766,001,2023-05-26 05:30:00.000,2023-05-26 06:00:00.000,0.200640,0.000000,0.000000
96712183,3531960426570140,163,20007766,001,2023-05-26 06:00:00.000,2023-05-26 06:30:00.000,0.217600,0.000000,0.000000
96716700,3531960426570140,163,20007766,001,2023-05-26 06:30:00.000,2023-05-26 07:00:00.000,0.230800,0.000000,0.000000
96722600,3531960426570140,163,20007766,001,2023-05-26 07:00:00.000,2023-05-26 07:30:00.000,0.269280,0.000000,0.000000
96737958,3531960426570140,163,20007766,001,2023-05-26 07:30:00.000,2023-05-26 08:00:00.000,0.304080,0.000000,0.000000
96783101,3531960426570140,163,20007766,001,2023-05-26 08:00:00.000,2023-05-26 08:30:00.000,0.328480,0.000000,0.000000
96856550,3531960426570140,163,20007766,001,2023-05-26 08:30:00.000,2023-05-26 09:00:00.000,0.356480,0.000000,0.000000
96882075,3531960426570140,163,20007766,001,2023-05-26 09:00:00.000,2023-05-26 09:30:00.000,0.370000,0.000000,0.000000
96941631,3531960426570140,163,20007766,001,2023-05-26 09:30:00.000,2023-05-26 10:00:00.000,0.364560,0.000000,0.000000
97017072,3531960426570140,163,20007766,001,2023-05-26 10:00:00.000,2023-05-26 10:30:00.000,0.374160,0.000000,0.000000
97067356,3531960426570140,163,20007766,001,2023-05-26 10:30:00.000,2023-05-26 11:00:00.000,0.365200,0.000000,0.000000
97124831,3531960426570140,163,20007766,001,2023-05-26 11:00:00.000,2023-05-26 11:30:00.000,0.353760,0.000000,0.000000
97190150,3531960426570140,163,20007766,001,2023-05-26 11:30:00.000,2023-05-26 12:00:00.000,0.349120,0.000000,0.000000
97224534,3531960426570140,163,20007766,001,2023-05-26 12:00:00.000,2023-05-26 12:30:00.000,0.354240,0.000000,0.000000
97316082,3531960426570140,163,20007766,001,2023-05-26 12:30:00.000,2023-05-26 13:00:00.000,0.360080,0.000000,0.000000
97378455,3531960426570140,163,20007766,001,2023-05-26 13:00:00.000,2023-05-26 13:30:00.000,0.356480,0.000000,0.000000
97439763,3531960426570140,163,20007766,001,2023-05-26 13:30:00.000,2023-05-26 14:00:00.000,0.343200,0.000000,0.000000
97504328,3531960426570140,163,20007766,001,2023-05-26 14:00:00.000,2023-05-26 14:30:00.000,0.345840,0.000000,0.000000
97570377,3531960426570140,163,20007766,001,2023-05-26 14:30:00.000,2023-05-26 15:00:00.000,0.336880,0.000000,0.000000
97626450,3531960426570140,163,20007766,001,2023-05-26 15:00:00.000,2023-05-26 15:30:00.000,0.339840,0.000000,0.000000
97694310,3531960426570140,163,20007766,001,2023-05-26 15:30:00.000,2023-05-26 16:00:00.000,0.342800,0.000000,0.000000
97756765,3531960426570140,163,20007766,001,2023-05-26 16:00:00.000,2023-05-26 16:30:00.000,0.332080,0.000000,0.000000
97818402,3531960426570140,163,20007766,001,2023-05-26 16:30:00.000,2023-05-26 17:00:00.000,0.329040,0.000000,0.000000
97880300,3531960426570140,163,20007766,001,2023-05-26 17:00:00.000,2023-05-26 17:30:00.000,0.342880,0.000000,0.000000
97941509,3531960426570140,163,20007766,001,2023-05-26 17:30:00.000,2023-05-26 18:00:00.000,0.350400,0.000000,0.000000
98004919,3531960426570140,163,20007766,001,2023-05-26 18:00:00.000,2023-05-26 18:30:00.000,0.343680,0.000000,0.000000
98062592,3531960426570140,163,20007766,001,2023-05-26 18:30:00.000,2023-05-26 19:00:00.000,0.370960,0.000000,0.000000
98118428,3531960426570140,163,20007766,001,2023-05-26 19:00:00.000,2023-05-26 19:30:00.000,0.367120,0.000000,0.000000
98186404,3531960426570140,163,20007766,001,2023-05-26 19:30:00.000,2023-05-26 20:00:00.000,0.363360,0.000000,0.000000
98249639,3531960426570140,163,20007766,001,2023-05-26 20:00:00.000,2023-05-26 20:30:00.000,0.357440,0.000000,0.000000
98305941,3531960426570140,163,20007766,001,2023-05-26 20:30:00.000,2023-05-26 21:00:00.000,0.351680,0.000000,0.000000
98371250,3531960426570140,163,20007766,001,2023-05-26 21:00:00.000,2023-05-26 21:30:00.000,0.336640,0.000000,0.000000
98432920,3531960426570140,163,20007766,001,2023-05-26 21:30:00.000,2023-05-26 22:00:00.000,0.317920,0.000000,0.000000
98498476,3531960426570140,163,20007766,001,2023-05-26 22:00:00.000,2023-05-26 22:30:00.000,0.278480,0.000000,0.000000
98559447,3531960426570140,163,20007766,001,2023-05-26 22:30:00.000,2023-05-26 23:00:00.000,0.264960,0.000000,0.000000
98607012,3531960426570140,163,20007766,001,2023-05-26 23:00:00.000,2023-05-26 23:30:00.000,0.245680,0.000000,0.000000
98654219,3531960426570140,163,20007766,001,2023-05-26 23:30:00.000,2023-05-27 00:00:00.000,0.234160,0.000000,0.000000
98768587,3531960426570140,163,20007766,001,2023-05-27 00:00:00.000,2023-05-27 00:30:00.000,0.209600,0.000000,0.000000
98849322,3531960426570140,163,20007766,001,2023-05-27 00:30:00.000,2023-05-27 01:00:00.000,0.187600,0.000000,0.000000
98849325,3531960426570140,163,20007766,001,2023-05-27 01:00:00.000,2023-05-27 01:30:00.000,0.182880,0.000000,0.000000
98906883,3531960426570140,163,20007766,001,2023-05-27 01:30:00.000,2023-05-27 02:00:00.000,0.163680,0.000000,0.000000
98963872,3531960426570140,163,20007766,001,2023-05-27 02:00:00.000,2023-05-27 02:30:00.000,0.163040,0.000000,0.000000
99027061,3531960426570140,163,20007766,001,2023-05-27 02:30:00.000,2023-05-27 03:00:00.000,0.152720,0.000000,0.000000
99090578,3531960426570140,163,20007766,001,2023-05-27 03:00:00.000,2023-05-27 03:30:00.000,0.151440,0.000000,0.000000
99153831,3531960426570140,163,20007766,001,2023-05-27 03:30:00.000,2023-05-27 04:00:00.000,0.150720,0.000000,0.000000
99211557,3531960426570140,163,20007766,001,2023-05-27 04:00:00.000,2023-05-27 04:30:00.000,0.162800,0.000000,0.000000
99269732,3531960426570140,163,20007766,001,2023-05-27 04:30:00.000,2023-05-27 05:00:00.000,0.162560,0.000000,0.000000
99314443,3531960426570140,163,20007766,001,2023-05-27 05:00:00.000,2023-05-27 05:30:00.000,0.190640,0.000000,0.000000
99379939,3531960426570140,163,20007766,001,2023-05-27 05:30:00.000,2023-05-27 06:00:00.000,0.206720,0.000000,0.000000
99423819,3531960426570140,163,20007766,001,2023-05-27 06:00:00.000,2023-05-27 06:30:00.000,0.266480,0.000000,0.000000
99478693,3531960426570140,163,20007766,001,2023-05-27 06:30:00.000,2023-05-27 07:00:00.000,0.278800,0.000000,0.000000
99525960,3531960426570140,163,20007766,001,2023-05-27 07:00:00.000,2023-05-27 07:30:00.000,0.287360,0.000000,0.000000
99569265,3531960426570140,163,20007766,001,2023-05-27 07:30:00.000,2023-05-27 08:00:00.000,0.308880,0.000000,0.000000
99617045,3531960426570140,163,20007766,001,2023-05-27 08:00:00.000,2023-05-27 08:30:00.000,0.323680,0.000000,0.000000
99666550,3531960426570140,163,20007766,001,2023-05-27 08:30:00.000,2023-05-27 09:00:00.000,0.338960,0.000000,0.000000
99698067,3531960426570140,163,20007766,001,2023-05-27 09:00:00.000,2023-05-27 09:30:00.000,0.346560,0.000000,0.000000
99722295,3531960426570140,163,20007766,001,2023-05-27 09:30:00.000,2023-05-27 10:00:00.000,0.343280,0.000000,0.000000
99763330,3531960426570140,163,20007766,001,2023-05-27 10:00:00.000,2023-05-27 10:30:00.000,0.374320,0.000000,0.000000
99786793,3531960426570140,163,20007766,001,2023-05-27 10:30:00.000,2023-05-27 11:00:00.000,0.333840,0.000000,0.000000
99805897,3531960426570140,163,20007766,001,2023-05-27 11:00:00.000,2023-05-27 11:30:00.000,0.341920,0.000000,0.000000
99814464,3531960426570140,163,20007766,001,2023-05-27 11:30:00.000,2023-05-27 12:00:00.000,0.359520,0.000000,0.000000
99820159,3531960426570140,163,20007766,001,2023-05-27 12:00:00.000,2023-05-27 12:30:00.000,0.361200,0.000000,0.000000
99844480,3531960426570140,163,20007766,001,2023-05-27 12:30:00.000,2023-05-27 13:00:00.000,0.383600,0.000000,0.000000
99857214,3531960426570140,163,20007766,001,2023-05-27 13:00:00.000,2023-05-27 13:30:00.000,0.355360,0.000000,0.000000
99877143,3531960426570140,163,20007766,001,2023-05-27 13:30:00.000,2023-05-27 14:00:00.000,0.344960,0.000000,0.000000
99882622,3531960426570140,163,20007766,001,2023-05-27 14:00:00.000,2023-05-27 14:30:00.000,0.365600,0.000000,0.000000
99890103,3531960426570140,163,20007766,001,2023-05-27 14:30:00.000,2023-05-27 15:00:00.000,0.352320,0.000000,0.000000
99910463,3531960426570140,163,20007766,001,2023-05-27 15:00:00.000,2023-05-27 15:30:00.000,0.344480,0.000000,0.000000
99924818,3531960426570140,163,20007766,001,2023-05-27 15:30:00.000,2023-05-27 16:00:00.000,0.347680,0.000000,0.000000
99937647,3531960426570140,163,20007766,001,2023-05-27 16:00:00.000,2023-05-27 16:30:00.000,0.335760,0.000000,0.000000
99960304,3531960426570140,163,20007766,001,2023-05-27 16:30:00.000,2023-05-27 17:00:00.000,0.321120,0.000000,0.000000
99977518,3531960426570140,163,20007766,001,2023-05-27 17:00:00.000,2023-05-27 17:30:00.000,0.334960,0.000000,0.000000
99997116,3531960426570140,163,20007766,001,2023-05-27 17:30:00.000,2023-05-27 18:00:00.000,0.336560,0.000000,0.000000
100013851,3531960426570140,163,20007766,001,2023-05-27 18:00:00.000,2023-05-27 18:30:00.000,0.347440,0.000000,0.000000
100027818,3531960426570140,163,20007766,001,2023-05-27 18:30:00.000,2023-05-27 19:00:00.000,0.346320,0.000000,0.000000
100041004,3531960426570140,163,20007766,001,2023-05-27 19:00:00.000,2023-05-27 19:30:00.000,0.340400,0.000000,0.000000
100058531,3531960426570140,163,20007766,001,2023-05-27 19:30:00.000,2023-05-27 20:00:00.000,0.329840,0.000000,0.000000
100072908,3531960426570140,163,20007766,001,2023-05-27 20:00:00.000,2023-05-27 20:30:00.000,0.315280,0.000000,0.000000
100084706,3531960426570140,163,20007766,001,2023-05-27 20:30:00.000,2023-05-27 21:00:00.000,0.309520,0.000000,0.000000
100096699,3531960426570140,163,20007766,001,2023-05-27 21:00:00.000,2023-05-27 21:30:00.000,0.292560,0.000000,0.000000
100108462,3531960426570140,163,20007766,001,2023-05-27 21:30:00.000,2023-05-27 22:00:00.000,0.257920,0.000000,0.000000
100119158,3531960426570140,163,20007766,001,2023-05-27 22:00:00.000,2023-05-27 22:30:00.000,0.223200,0.000000,0.000000
100130535,3531960426570140,163,20007766,001,2023-05-27 22:30:00.000,2023-05-27 23:00:00.000,0.209120,0.000000,0.000000
100138125,3531960426570140,163,20007766,001,2023-05-27 23:00:00.000,2023-05-27 23:30:00.000,0.200880,0.000000,0.000000
100144573,3531960426570140,163,20007766,001,2023-05-27 23:30:00.000,2023-05-28 00:00:00.000,0.188720,0.000000,0.000000
100157669,3531960426570140,163,20007766,001,2023-05-28 00:00:00.000,2023-05-28 00:30:00.000,0.180880,0.000000,0.000000
100169084,3531960426570140,163,20007766,001,2023-05-28 00:30:00.000,2023-05-28 01:00:00.000,0.176720,0.000000,0.000000
100174183,3531960426570140,163,20007766,001,2023-05-28 01:00:00.000,2023-05-28 01:30:00.000,0.183040,0.000000,0.000000
100183375,3531960426570140,163,20007766,001,2023-05-28 01:30:00.000,2023-05-28 02:00:00.000,0.171680,0.000000,0.000000
100202149,3531960426570140,163,20007766,001,2023-05-28 02:00:00.000,2023-05-28 02:30:00.000,0.167200,0.000000,0.000000
100212503,3531960426570140,163,20007766,001,2023-05-28 02:30:00.000,2023-05-28 03:00:00.000,0.161840,0.000000,0.000000
100223983,3531960426570140,163,20007766,001,2023-05-28 03:00:00.000,2023-05-28 03:30:00.000,0.157440,0.000000,0.000000
100233280,3531960426570140,163,20007766,001,2023-05-28 03:30:00.000,2023-05-28 04:00:00.000,0.149200,0.000000,0.000000
100250068,3531960426570140,163,20007766,001,2023-05-28 04:00:00.000,2023-05-28 04:30:00.000,0.160160,0.000000,0.000000
100252963,3531960426570140,163,20007766,001,2023-05-28 04:30:00.000,2023-05-28 05:00:00.000,0.164960,0.000000,0.000000
100260888,3531960426570140,163,20007766,001,2023-05-28 05:00:00.000,2023-05-28 05:30:00.000,0.195440,0.000000,0.000000
100267929,3531960426570140,163,20007766,001,2023-05-28 05:30:00.000,2023-05-28 06:00:00.000,0.237200,0.000000,0.000000
100275425,3531960426570140,163,20007766,001,2023-05-28 06:00:00.000,2023-05-28 06:30:00.000,0.274400,0.000000,0.000000
100281325,3531960426570140,163,20007766,001,2023-05-28 06:30:00.000,2023-05-28 07:00:00.000,0.281440,0.000000,0.000000
100286540,3531960426570140,163,20007766,001,2023-05-28 07:00:00.000,2023-05-28 07:30:00.000,0.289360,0.000000,0.000000
100294053,3531960426570140,163,20007766,001,2023-05-28 07:30:00.000,2023-05-28 08:00:00.000,0.301440,0.000000,0.000000
100300190,3531960426570140,163,20007766,001,2023-05-28 08:00:00.000,2023-05-28 08:30:00.000,0.309120,0.000000,0.000000
100306417,3531960426570140,163,20007766,001,2023-05-28 08:30:00.000,2023-05-28 09:00:00.000,0.319600,0.000000,0.000000
100312775,3531960426570140,163,20007766,001,2023-05-28 09:00:00.000,2023-05-28 09:30:00.000,0.316960,0.000000,0.000000
100322668,3531960426570140,163,20007766,001,2023-05-28 09:30:00.000,2023-05-28 10:00:00.000,0.341440,0.000000,0.000000
100328629,3531960426570140,163,20007766,001,2023-05-28 10:00:00.000,2023-05-28 10:30:00.000,0.351680,0.000000,0.000000
100333300,3531960426570140,163,20007766,001,2023-05-28 10:30:00.000,2023-05-28 11:00:00.000,0.344880,0.000000,0.000000
100340268,3531960426570140,163,20007766,001,2023-05-28 11:00:00.000,2023-05-28 11:30:00.000,0.340160,0.000000,0.000000
100346783,3531960426570140,163,20007766,001,2023-05-28 11:30:00.000,2023-05-28 12:00:00.000,0.341920,0.000000,0.000000
100351265,3531960426570140,163,20007766,001,2023-05-28 12:00:00.000,2023-05-28 12:30:00.000,0.348640,0.000000,0.000000
100360624,3531960426570140,163,20007766,001,2023-05-28 12:30:00.000,2023-05-28 13:00:00.000,0.351280,0.000000,0.000000
100371168,3531960426570140,163,20007766,001,2023-05-28 13:00:00.000,2023-05-28 13:30:00.000,0.362240,0.000000,0.000000
100379845,3531960426570140,163,20007766,001,2023-05-28 13:30:00.000,2023-05-28 14:00:00.000,0.362320,0.000000,0.000000
100385159,3531960426570140,163,20007766,001,2023-05-28 14:00:00.000,2023-05-28 14:30:00.000,0.331680,0.000000,0.000000
100392293,3531960426570140,163,20007766,001,2023-05-28 14:30:00.000,2023-05-28 15:00:00.000,0.346800,0.000000,0.000000
100402198,3531960426570140,163,20007766,001,2023-05-28 15:00:00.000,2023-05-28 15:30:00.000,0.353680,0.000000,0.000000
100409870,3531960426570140,163,20007766,001,2023-05-28 15:30:00.000,2023-05-28 16:00:00.000,0.350000,0.000000,0.000000
100419356,3531960426570140,163,20007766,001,2023-05-28 16:00:00.000,2023-05-28 16:30:00.000,0.343040,0.000000,0.000000
100431859,3531960426570140,163,20007766,001,2023-05-28 16:30:00.000,2023-05-28 17:00:00.000,0.341840,0.000000,0.000000
100441910,3531960426570140,163,20007766,001,2023-05-28 17:00:00.000,2023-05-28 17:30:00.000,0.330880,0.000000,0.000000
100455590,3531960426570140,163,20007766,001,2023-05-28 17:30:00.000,2023-05-28 18:00:00.000,0.320480,0.000000,0.000000
100462885,3531960426570140,163,20007766,001,2023-05-28 18:00:00.000,2023-05-28 18:30:00.000,0.329120,0.000000,0.000000
100475142,3531960426570140,163,20007766,001,2023-05-28 18:30:00.000,2023-05-28 19:00:00.000,0.351120,0.000000,0.000000
100483679,3531960426570140,163,20007766,001,2023-05-28 19:00:00.000,2023-05-28 19:30:00.000,0.354640,0.000000,0.000000
100493901,3531960426570140,163,20007766,001,2023-05-28 19:30:00.000,2023-05-28 20:00:00.000,0.343600,0.000000,0.000000
100501322,3531960426570140,163,20007766,001,2023-05-28 20:00:00.000,2023-05-28 20:30:00.000,0.339520,0.000000,0.000000
100506724,3531960426570140,163,20007766,001,2023-05-28 20:30:00.000,2023-05-28 21:00:00.000,0.329040,0.000000,0.000000
100521354,3531960426570140,163,20007766,001,2023-05-28 21:00:00.000,2023-05-28 21:30:00.000,0.301600,0.000000,0.000000
100534139,3531960426570140,163,20007766,001,2023-05-28 21:30:00.000,2023-05-28 22:00:00.000,0.283120,0.000000,0.000000
100544304,3531960426570140,163,20007766,001,2023-05-28 22:00:00.000,2023-05-28 22:30:00.000,0.258880,0.000000,0.000000
100550167,3531960426570140,163,20007766,001,2023-05-28 22:30:00.000,2023-05-28 23:00:00.000,0.235040,0.000000,0.000000
100555013,3531960426570140,163,20007766,001,2023-05-28 23:00:00.000,2023-05-28 23:30:00.000,0.187280,0.000000,0.000000
100561748,3531960426570140,163,20007766,001,2023-05-28 23:30:00.000,2023-05-29 00:00:00.000,0.172720,0.000000,0.000000
100570217,3531960426570140,163,20007766,001,2023-05-29 00:00:00.000,2023-05-29 00:30:00.000,0.167840,0.000000,0.000000
100579047,3531960426570140,163,20007766,001,2023-05-29 00:30:00.000,2023-05-29 01:00:00.000,0.161200,0.000000,0.000000
100583674,3531960426570140,163,20007766,001,2023-05-29 01:00:00.000,2023-05-29 01:30:00.000,0.160160,0.000000,0.000000
100592526,3531960426570140,163,20007766,001,2023-05-29 01:30:00.000,2023-05-29 02:00:00.000,0.155760,0.000000,0.000000
100598932,3531960426570140,163,20007766,001,2023-05-29 02:00:00.000,2023-05-29 02:30:00.000,0.152800,0.000000,0.000000
100609901,3531960426570140,163,20007766,001,2023-05-29 02:30:00.000,2023-05-29 03:00:00.000,0.149760,0.000000,0.000000
100614723,3531960426570140,163,20007766,001,2023-05-29 03:00:00.000,2023-05-29 03:30:00.000,0.148320,0.000000,0.000000
100628051,3531960426570140,163,20007766,001,2023-05-29 03:30:00.000,2023-05-29 04:00:00.000,0.146800,0.000000,0.000000
100634081,3531960426570140,163,20007766,001,2023-05-29 04:00:00.000,2023-05-29 04:30:00.000,0.157360,0.000000,0.000000
100640383,3531960426570140,163,20007766,001,2023-05-29 04:30:00.000,2023-05-29 05:00:00.000,0.156080,0.000000,0.000000
100652599,3531960426570140,163,20007766,001,2023-05-29 05:00:00.000,2023-05-29 05:30:00.000,0.185600,0.000000,0.000000
100661220,3531960426570140,163,20007766,001,2023-05-29 05:30:00.000,2023-05-29 06:00:00.000,0.202240,0.000000,0.000000
100662769,3531960426570140,163,20007766,001,2023-05-29 06:00:00.000,2023-05-29 06:30:00.000,0.256400,0.000000,0.000000
100671509,3531960426570140,163,20007766,001,2023-05-29 06:30:00.000,2023-05-29 07:00:00.000,0.265680,0.000000,0.000000
100678741,3531960426570140,163,20007766,001,2023-05-29 07:00:00.000,2023-05-29 07:30:00.000,0.278320,0.000000,0.000000
100685598,3531960426570140,163,20007766,001,2023-05-29 07:30:00.000,2023-05-29 08:00:00.000,0.290720,0.000000,0.000000
100691822,3531960426570140,163,20007766,001,2023-05-29 08:00:00.000,2023-05-29 08:30:00.000,0.301520,0.000000,0.000000
100693987,3531960426570140,163,20007766,001,2023-05-29 08:30:00.000,2023-05-29 09:00:00.000,0.310000,0.000000,0.000000
100699755,3531960426570140,163,20007766,001,2023-05-29 09:00:00.000,2023-05-29 09:30:00.000,0.312400,0.000000,0.000000
100710397,3531960426570140,163,20007766,001,2023-05-29 09:30:00.000,2023-05-29 10:00:00.000,0.319600,0.000000,0.000000
100718202,3531960426570140,163,20007766,001,2023-05-29 10:00:00.000,2023-05-29 10:30:00.000,0.325200,0.000000,0.000000
100726329,3531960426570140,163,20007766,001,2023-05-29 10:30:00.000,2023-05-29 11:00:00.000,0.317520,0.000000,0.000000
100732167,3531960426570140,163,20007766,001,2023-05-29 11:00:00.000,2023-05-29 11:30:00.000,0.314000,0.000000,0.000000
100739842,3531960426570140,163,20007766,001,2023-05-29 11:30:00.000,2023-05-29 12:00:00.000,0.318240,0.000000,0.000000
100744360,3531960426570140,163,20007766,001,2023-05-29 12:00:00.000,2023-05-29 12:30:00.000,0.347200,0.000000,0.000000
100757450,3531960426570140,163,20007766,001,2023-05-29 12:30:00.000,2023-05-29 13:00:00.000,0.367840,0.000000,0.000000
100777140,3531960426570140,163,20007766,001,2023-05-29 13:00:00.000,2023-05-29 13:30:00.000,0.360560,0.000000,0.000000
100777141,3531960426570140,163,20007766,001,2023-05-29 13:30:00.000,2023-05-29 14:00:00.000,0.357440,0.000000,0.000000
100780296,3531960426570140,163,20007766,001,2023-05-29 14:00:00.000,2023-05-29 14:30:00.000,0.346240,0.000000,0.000000
100788600,3531960426570140,163,20007766,001,2023-05-29 14:30:00.000,2023-05-29 15:00:00.000,0.345200,0.000000,0.000000
100792894,3531960426570140,163,20007766,001,2023-05-29 15:00:00.000,2023-05-29 15:30:00.000,0.339120,0.000000,0.000000
100841169,3531960426570140,163,20007766,001,2023-05-29 15:30:00.000,2023-05-29 16:00:00.000,0.336080,0.000000,0.000000
100893883,3531960426570140,163,20007766,001,2023-05-29 16:00:00.000,2023-05-29 16:30:00.000,0.338000,0.000000,0.000000
100924950,3531960426570140,163,20007766,001,2023-05-29 16:30:00.000,2023-05-29 17:00:00.000,0.345840,0.000000,0.000000
100959424,3531960426570140,163,20007766,001,2023-05-29 17:00:00.000,2023-05-29 17:30:00.000,0.352640,0.000000,0.000000
